x,y,z
-0.349924,0.300727,0.500432
-0.349925,0.300715,0.500425
-0.349926,0.300704,0.500419
-0.349927,0.300693,0.500412
-0.349928,0.300682,0.500405
-0.349929,0.300671,0.500399
-0.349931,0.300660,0.500392
-0.349932,0.300649,0.500386
-0.349933,0.300638,0.500380
-0.349934,0.300628,0.500373
-0.349935,0.300617,0.500367
-0.349936,0.300607,0.500361
-0.349937,0.300597,0.500355
-0.349938,0.300587,0.500349
-0.349939,0.300577,0.500343
-0.349940,0.300567,0.500337
-0.349941,0.300557,0.500331
-0.349942,0.300547,0.500325
-0.349943,0.300538,0.500320
-0.349944,0.300528,0.500314
-0.349945,0.300519,0.500308
-0.349946,0.300509,0.500303
-0.349947,0.300500,0.500297
-0.349948,0.300491,0.500292
-0.349949,0.300482,0.500287
-0.349950,0.300473,0.500281
-0.349951,0.300464,0.500276
-0.349952,0.300456,0.500271
-0.349953,0.300447,0.500266
-0.349954,0.300438,0.500261
-0.349955,0.300430,0.500256
-0.349956,0.300422,0.500251
-0.349957,0.300413,0.500246
-0.349957,0.300405,0.500241
-0.349958,0.300397,0.500236
-0.349959,0.300389,0.500232
-0.349960,0.300382,0.500227
-0.349961,0.300374,0.500222
-0.349961,0.300366,0.500218
-0.349962,0.300359,0.500213
-0.349963,0.300351,0.500209
-0.349964,0.300344,0.500204
-0.349965,0.300337,0.500200
-0.349965,0.300329,0.500196
