x,y,z
0.139662,0.284017,0.677360
0.139820,0.284261,0.677248
0.139976,0.284503,0.677136
0.140131,0.284743,0.677026
0.140285,0.284980,0.676917
0.140437,0.285215,0.676808
0.140588,0.285449,0.676701
0.140737,0.285680,0.676594
0.140885,0.285908,0.676489
0.141032,0.286135,0.676385
0.141177,0.286359,0.676281
0.141321,0.286582,0.676179
0.141463,0.286802,0.676078
0.141604,0.287020,0.675977
0.141744,0.287236,0.675878
0.141882,0.287450,0.675779
0.142019,0.287661,0.675682
0.142155,0.287871,0.675585
0.142289,0.288078,0.675490
0.142421,0.288283,0.675395
0.142553,0.288486,0.675302
0.142683,0.288687,0.675209
0.142811,0.288886,0.675118
0.142939,0.289083,0.675027
0.143065,0.289278,0.674938
0.143189,0.289470,0.674849
0.143312,0.289661,0.674761
0.143434,0.289849,0.674674
0.143555,0.290036,0.674589
0.143674,0.290220,0.674504
0.143792,0.290402,0.674420
0.143908,0.290582,0.674337
0.144024,0.290760,0.674255
0.144138,0.290937,0.674174
0.144250,0.291111,0.674094
0.144361,0.291283,0.674014
0.144471,0.291453,0.673936
0.144580,0.291620,0.673859
0.144687,0.291786,0.673782
0.144793,0.291950,0.673707
0.144898,0.292112,0.673632
0.145002,0.292272,0.673559
0.145104,0.292430,0.673486
0.145205,0.292586,0.673414
0.145304,0.292740,0.673343
0.145403,0.292892,0.673273
0.145500,0.293042,0.673204
0.145595,0.293190,0.673136
0.145690,0.293336,0.673069
0.145783,0.293481,0.673002
0.145875,0.293623,0.672937
0.145966,0.293763,0.672872
0.146056,0.293902,0.672808
